Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik
0,47,1,8,0,0.5,1,2630,26,194,0
0,27,1,28,1,0.0,0,39239,152,92,0
0,38,1,8,0,0.5,0,2630,157,32,1
0,43,1,18,0,1.0,1,38155,124,83,0
0,66,1,28,0,0.5,0,22531,26,214,0
0,23,1,30,1,0.0,0,28501,152,95,0
1,39,1,6,1,0.5,0,53005,152,61,0
1,59,1,9,0,0.5,1,31925,124,116,1
1,48,1,8,0,0.5,1,40488,124,183,0
0,77,1,46,0,0.5,1,19861,26,106,0
1,58,1,28,0,0.5,1,36086,26,30,1
1,25,1,29,1,0.0,0,31588,152,88,0
1,33,1,28,0,0.0,1,59767,156,74,0
1,57,1,28,0,0.5,1,46267,124,217,0
1,20,1,30,0,0.0,0,17481,160,116,0
1,31,1,16,0,0.0,1,34435,152,241,0
1,27,1,28,1,0.0,0,49073,152,16,0
1,49,1,14,0,0.5,1,40463,152,203,0
0,40,1,18,0,0.5,1,34763,124,34,0
1,32,1,41,1,0.0,0,31576,152,184,0
1,58,0,15,0,0.5,1,56075,26,116,0
0,48,1,52,0,1.0,1,74788,124,57,0
1,54,1,30,1,0.5,0,36270,31,54,0
0,21,1,37,1,0.0,1,2630,152,195,0
0,65,1,8,1,0.5,0,45487,26,253,0
0,28,1,10,0,0.0,1,25613,152,249,0
1,40,1,13,1,0.5,0,2630,124,255,0
0,29,1,32,0,0.0,1,34765,152,262,0
1,55,1,18,0,0.5,1,2630,124,196,1
1,35,1,46,0,0.5,1,45581,124,191,0
0,21,1,19,1,0.0,0,2630,160,296,0
1,49,1,28,1,0.5,0,52732,26,135,0
1,67,1,15,1,0.5,0,47002,26,199,0
1,56,1,28,0,1.0,1,47828,55,91,0
0,36,1,3,0,0.5,1,24902,152,287,0
0,24,1,50,1,0.0,0,31909,152,28,0
1,29,1,41,1,0.0,0,39239,152,194,0
0,36,1,41,0,0.5,1,37935,26,50,0
1,25,1,28,0,0.5,1,2630,157,152,0
1,46,1,17,0,0.5,0,28412,26,199,0
1,32,1,28,1,0.0,0,100254,151,247,0
1,53,1,28,0,0.5,1,33955,26,118,0
1,37,1,28,0,0.5,0,2630,156,135,0
1,55,1,29,1,0.5,0,43682,26,160,0
1,32,1,28,0,0.0,1,54173,152,186,0
0,44,1,28,0,0.5,0,2630,122,56,0
1,24,1,37,1,0.0,0,46446,160,32,0
1,42,1,28,1,0.5,0,41642,26,107,0
0,44,1,8,0,0.5,1,63466,26,163,0
0,24,1,8,0,0.0,1,2630,151,45,0
0,24,1,41,1,0.0,0,28903,152,22,0
1,35,1,23,0,0.5,1,22138,26,157,1
0,32,1,28,0,0.5,1,58988,26,93,0
0,24,1,28,1,0.0,0,68054,152,204,0
0,65,1,29,0,0.5,1,32374,26,287,0
1,29,1,42,1,0.0,0,29385,152,297,0
0,22,1,8,0,0.0,1,43463,152,147,0
0,28,1,9,0,0.0,1,25382,152,253,0
1,24,1,29,1,0.0,0,33430,152,96,0
1,60,1,8,1,0.5,1,39377,124,245,0
0,67,1,3,0,0.5,1,2630,13,193,0
1,54,1,28,0,0.5,1,28429,26,273,1
1,45,1,28,0,0.5,1,51355,124,163,1
0,23,1,2,1,0.0,0,30988,152,249,0
0,26,1,28,1,0.0,0,41436,152,199,0
1,52,1,28,0,0.5,1,74653,26,144,1
1,61,1,46,0,0.5,1,45495,11,107,0
1,21,1,8,1,0.0,0,26814,152,31,0
0,31,1,36,0,0.0,0,38649,160,228,0
1,22,1,26,1,0.0,0,36796,152,242,0
1,48,1,33,0,0.5,1,29899,124,151,0
0,50,1,8,1,0.5,1,60893,26,21,0
0,53,1,30,1,0.5,0,2630,152,30,0
1,43,1,28,0,0.5,1,24732,26,281,0
1,22,1,30,0,0.0,0,30994,152,49,0
1,32,1,28,0,0.5,0,43873,150,52,0
0,46,1,33,0,0.5,0,27623,26,277,0
1,77,1,28,0,0.5,1,26803,124,133,0
1,27,1,5,0,0.0,1,27482,152,204,0
0,21,1,8,0,0.0,1,67207,160,70,1
0,32,1,8,0,0.5,1,26262,26,221,0
1,24,1,41,1,0.0,0,30084,152,245,0
0,71,1,28,0,0.5,1,49766,124,120,1
1,54,1,8,1,0.5,0,33695,124,109,0
1,35,1,28,0,0.5,1,2630,52,296,1
1,28,1,50,1,0.0,0,2630,152,158,0
0,23,1,47,0,0.0,1,2630,26,195,1
0,29,1,35,1,0.0,0,25267,152,65,0
1,24,1,30,1,0.0,0,38094,152,97,0
1,24,1,14,1,0.0,0,35069,152,230,0
0,22,1,36,0,0.0,0,30634,152,167,0
0,50,1,28,1,0.5,0,50939,122,131,0
1,54,1,41,0,0.5,1,52725,152,115,0
0,21,1,8,0,0.0,1,41574,160,175,0
0,21,1,24,1,0.0,0,33110,152,102,0
0,76,1,44,1,0.5,0,28380,152,36,0
0,49,1,28,0,0.5,1,27781,124,269,1
1,23,1,37,0,0.0,1,26333,152,77,0
1,60,1,28,0,0.5,1,33212,163,250,0
1,51,1,28,0,0.5,1,37469,124,142,1
0,24,1,10,0,0.0,1,22143,152,268,0
1,46,1,10,0,0.5,1,2630,124,140,1
0,62,1,46,0,0.5,1,47498,124,96,0
0,55,1,29,0,0.5,1,2630,124,151,1
1,52,1,41,0,0.5,1,32380,124,279,0
0,41,1,28,0,0.5,1,31743,124,105,0
0,33,1,37,0,0.0,1,49913,152,100,0
0,31,1,41,0,0.0,1,40592,154,268,1
1,24,1,17,1,0.0,0,31113,152,136,0
0,40,1,46,0,0.5,1,24702,124,194,0
1,52,1,11,1,0.5,0,28053,124,289,0
1,25,1,21,0,0.0,1,22434,152,59,0
1,22,1,6,1,0.0,0,30740,152,256,0
1,21,1,45,1,0.0,0,30748,160,69,0
1,49,1,41,0,0.5,1,27613,12,274,0
0,54,1,28,1,0.5,0,75482,26,184,0
0,33,1,3,0,0.5,0,31883,26,52,0
1,59,1,9,0,0.5,1,34122,124,242,0
1,23,1,36,1,0.0,0,27244,152,10,0
0,24,1,37,0,0.0,0,33533,151,83,0
0,22,1,46,1,0.0,0,31585,152,145,0
0,29,1,45,1,0.0,0,22111,152,27,0
1,25,1,46,1,0.0,0,28189,152,297,0
0,54,1,45,0,1.0,1,2630,26,193,0
0,20,1,36,1,0.0,0,34478,160,283,0
0,42,1,7,0,0.5,1,32450,154,51,1
0,23,1,8,0,0.0,0,29662,152,248,0
0,31,1,30,0,0.5,1,36914,157,201,0
0,45,1,41,0,0.5,1,38220,26,110,0
1,45,1,15,0,0.5,1,2630,42,192,1
0,38,1,7,0,0.0,1,2630,124,182,1
1,69,1,29,0,0.5,0,34223,26,75,0
0,24,1,36,0,0.0,1,31173,152,266,0
0,48,1,41,1,0.5,0,32419,152,117,0
0,26,1,28,0,0.0,1,74541,124,255,0
0,69,1,14,1,0.5,0,2630,26,66,0
1,45,1,28,1,0.5,0,33806,124,190,0
1,44,1,50,0,0.5,1,2630,156,275,0
1,53,1,28,0,1.0,1,30658,124,86,0
0,26,1,28,1,0.0,0,36648,152,45,0
1,53,1,28,0,0.5,1,37161,31,98,0
0,23,1,15,0,0.0,0,37766,26,112,0
1,54,1,6,0,0.5,1,2630,124,13,0
0,23,1,27,1,0.0,0,25081,152,181,0
1,27,1,28,1,0.0,0,36863,152,154,0
1,54,1,45,1,0.5,0,32824,26,46,0
1,57,1,35,1,0.5,0,29653,124,195,0
1,63,1,28,1,0.5,0,2630,52,45,0
0,58,1,28,0,1.0,1,43265,36,11,0
0,46,1,28,0,0.5,1,38260,26,280,1
0,24,1,36,0,0.0,1,42102,152,12,0
1,65,1,28,1,0.5,1,57475,26,39,0
1,24,1,29,0,0.0,1,30112,152,266,0
1,25,1,8,1,0.0,0,43767,152,245,0
0,23,1,46,1,0.0,0,20826,152,52,0
1,44,1,18,0,0.5,1,29703,124,82,0
0,28,1,29,0,0.0,1,34442,152,83,0
1,52,1,28,0,0.5,0,46203,26,233,1
0,26,1,29,1,0.0,0,75851,152,97,0
1,52,1,8,0,1.0,1,45661,26,62,0
1,42,1,33,0,0.5,1,44104,124,212,0
1,46,1,46,0,0.5,1,35043,124,128,1
1,57,1,28,1,0.5,0,69856,124,144,0
0,20,1,22,1,0.0,0,2630,160,184,0
0,27,1,11,1,0.0,0,27226,152,256,0
1,63,0,28,0,1.0,1,58718,26,22,0
0,21,1,27,0,0.0,1,31808,152,125,1
0,24,1,6,0,0.0,1,19543,152,259,0
1,58,1,28,0,1.0,1,39067,26,257,0
0,23,1,15,0,0.0,1,40519,152,231,0
1,33,1,6,0,0.0,1,2630,152,202,0
0,51,1,47,0,0.5,1,35905,26,103,0
1,67,1,21,1,0.5,0,2630,124,130,0
1,26,1,15,1,0.0,0,35782,152,100,0
1,28,1,50,1,0.0,0,31424,152,239,0
1,23,1,30,1,0.0,0,47809,152,231,0
1,52,1,28,0,0.5,0,47867,26,263,0
1,67,1,28,0,1.0,1,51691,26,49,1
1,49,1,38,1,0.5,0,34414,26,205,0
1,52,1,28,1,0.5,0,41583,26,60,0
1,66,1,0,1,0.5,0,2630,111,66,0
0,40,1,28,0,0.5,1,38040,124,34,0
0,29,1,6,1,0.0,0,19969,152,11,0
1,21,1,37,0,0.0,1,29644,160,225,0
1,49,1,35,0,1.0,1,52562,124,62,1
0,22,1,15,1,0.0,1,2630,160,90,0
0,24,1,45,0,0.0,1,31215,152,270,0
0,24,1,5,0,0.0,1,2630,152,22,0
1,46,1,28,0,0.5,1,50925,124,158,0
0,24,1,12,1,0.0,0,27292,152,290,0
0,65,1,28,0,1.0,1,42924,124,285,0
1,21,1,10,0,0.0,1,35803,152,121,0
1,41,1,8,0,0.5,1,26700,124,237,0
0,24,1,28,1,0.0,0,42287,152,76,0
1,23,1,41,0,0.0,1,19307,152,287,0
0,25,1,29,1,0.0,0,29399,152,10,0
1,54,1,28,0,0.5,0,31410,124,77,0
0,23,1,11,1,0.0,0,25159,152,23,0
1,44,1,28,1,0.5,0,49264,26,135,0
0,22,1,15,0,0.0,1,25683,160,287,0
1,25,1,8,1,0.0,1,19648,152,251,0
1,53,1,3,0,0.5,1,28820,124,66,1
1,21,1,30,1,0.0,0,26737,160,52,0
0,20,1,36,0,0.0,1,28478,160,41,0
1,48,1,28,0,1.0,1,45961,26,153,1
1,38,1,10,0,0.5,1,26801,26,66,1
1,39,1,28,1,0.5,0,36571,26,52,0
1,26,1,46,1,0.0,0,28028,152,235,0
1,22,1,41,1,0.0,0,24777,152,161,0
1,21,1,15,0,0.0,1,27317,163,110,1
1,24,1,28,1,0.0,0,28233,152,60,0
0,55,1,28,0,0.5,1,51224,26,194,0
1,40,1,31,0,0.5,1,2630,124,75,0
1,38,1,28,0,0.5,1,48331,26,167,1
1,24,1,28,1,0.0,0,35199,152,52,0
0,34,1,48,1,0.5,0,2630,15,33,0
0,21,1,46,1,0.0,0,28424,160,182,0
0,24,1,3,1,0.0,0,21511,152,102,0
0,72,1,50,1,0.5,0,35091,18,155,0
0,29,1,29,0,0.5,1,20963,124,195,1
1,36,1,35,0,0.5,1,2630,156,145,0
0,60,1,47,0,0.5,1,31145,30,217,0
1,56,1,3,1,0.5,0,37606,26,220,0
1,45,1,4,0,0.5,1,33272,26,81,0
1,79,1,15,0,0.5,1,38076,14,163,0
1,42,1,43,1,0.5,0,37595,124,166,0
0,57,1,28,0,0.5,1,37977,124,190,0
0,54,1,29,0,0.5,0,2630,26,61,0
1,64,1,47,1,0.5,0,44282,113,250,0
1,24,1,46,1,0.0,0,28195,152,79,0
1,54,1,17,0,0.5,1,2630,26,257,0
0,24,1,17,1,0.0,0,40857,152,99,0
0,51,1,28,1,0.5,0,2630,156,106,0
1,46,1,11,0,0.5,1,30946,26,291,1
1,46,1,3,0,0.5,1,29896,124,46,0
1,26,1,21,1,0.0,0,28646,152,44,0
0,24,1,24,0,0.0,1,29005,26,127,1
0,46,1,36,1,0.5,0,33909,152,253,0
1,68,1,3,0,0.5,1,2630,26,217,0
1,50,1,8,0,1.0,1,2630,26,37,1
0,41,1,35,0,0.5,0,32679,152,175,0
0,43,1,28,0,0.5,1,43369,26,98,0
1,23,1,8,1,0.0,0,44791,152,119,0
1,60,1,11,0,0.5,1,38676,124,90,0
1,25,1,47,0,0.0,1,35203,152,110,0
0,27,1,11,1,0.0,0,22946,152,152,0
1,53,1,8,1,0.5,0,2630,7,87,0
0,25,1,28,0,0.0,1,103758,152,183,0
1,31,1,39,0,0.5,1,25196,163,194,0
1,20,1,8,0,0.0,1,2630,157,103,0
0,26,1,18,1,0.0,0,30430,152,212,0
1,65,1,28,0,1.0,1,38911,26,133,0
1,33,1,45,0,0.5,1,2630,157,199,0
1,43,1,28,1,0.5,0,53041,26,275,0
1,22,1,46,1,0.0,0,37850,152,100,0
0,67,1,28,1,0.5,0,30702,26,209,0
1,46,1,29,0,0.5,1,45036,26,128,0
1,53,1,28,0,0.5,1,56690,26,157,0
1,25,1,28,1,0.0,0,2630,107,298,0
0,31,1,8,1,0.0,0,34345,152,287,0
0,28,1,29,1,0.0,0,29956,152,39,0
1,51,1,35,0,0.5,1,23095,150,192,0
1,42,1,28,0,0.5,1,66784,122,279,0
1,55,1,28,0,1.0,1,82409,26,141,1
1,22,1,8,1,0.0,0,44283,152,280,0
1,35,1,28,0,0.5,1,2630,26,24,0
1,25,1,47,1,0.0,0,33207,152,276,0
0,36,1,29,0,0.5,1,21959,124,22,0
1,26,1,8,1,0.0,0,40800,152,215,0
1,22,1,10,1,0.0,0,34654,152,108,0
0,27,1,28,1,0.0,0,37274,152,192,0
1,28,1,33,1,0.0,0,20276,152,124,0
0,40,1,28,0,0.5,0,41526,124,239,0
0,25,1,46,0,0.0,1,29977,152,10,0
0,38,1,15,1,0.5,1,33559,26,66,0
1,62,1,8,1,0.5,0,44028,26,120,0
0,22,1,2,1,0.0,1,29725,152,183,0
1,49,1,28,0,0.5,1,47762,26,128,0
1,23,1,14,1,0.0,0,29730,152,200,0
0,41,1,35,0,0.5,1,37540,124,14,0
0,23,1,16,1,0.0,0,30483,152,98,0
1,77,1,28,0,1.0,1,65592,122,127,0
0,65,1,28,1,0.5,0,31703,124,61,0
1,21,1,46,1,0.0,0,28825,160,163,0
0,22,1,8,1,0.0,0,35053,152,69,0
0,23,1,40,1,0.0,0,33548,152,215,0
1,69,1,7,0,0.5,1,52445,29,95,0
1,31,1,21,1,0.0,0,43907,152,286,0
1,68,1,1,1,0.5,0,2630,122,258,0
1,47,1,8,1,0.5,0,35121,7,272,0
1,34,1,28,1,0.5,0,40160,122,257,0
1,21,1,30,0,0.0,0,26580,152,267,0
0,21,1,50,0,0.0,0,39244,152,286,0
1,37,1,28,0,0.0,0,2630,1,92,0
1,24,1,15,0,0.0,1,68938,152,136,0
0,34,1,28,1,0.5,0,40931,26,65,0
0,33,1,28,1,0.5,0,32168,124,182,0
1,47,1,23,1,0.5,0,25941,124,208,0
1,24,1,15,1,0.0,0,32591,152,256,0
1,34,1,28,1,0.5,0,50263,152,184,0
1,44,1,28,0,0.5,1,45281,23,99,0
0,21,1,15,1,0.0,0,33735,160,61,0
1,46,1,13,1,0.5,0,29174,124,235,0
0,29,1,33,1,0.0,0,25672,152,225,0
1,71,1,30,0,1.0,1,68478,124,287,0
1,59,1,3,1,0.5,0,21292,124,158,0
0,23,1,28,1,0.0,0,56890,152,20,0
0,26,1,8,0,0.5,1,33129,26,130,0
1,22,1,28,0,0.0,1,52983,152,181,0
1,41,1,28,1,0.5,0,2630,152,111,0
0,24,1,14,1,0.0,0,29714,152,173,0
1,70,1,46,0,0.5,1,56285,124,50,0
0,26,1,41,1,0.0,0,27038,152,212,0
0,29,1,21,1,0.0,0,48588,152,283,0
1,23,1,47,0,0.0,0,22469,152,127,0
1,54,1,28,0,1.0,1,42978,26,17,1
1,65,1,28,1,0.5,1,2630,3,168,0
1,25,1,28,0,0.5,1,46736,163,247,0
1,42,1,7,0,0.5,1,2630,26,247,0
0,46,1,28,1,0.5,0,65392,26,198,0
0,23,1,8,1,0.0,0,51999,152,155,0
1,21,1,36,0,0.0,1,30810,160,135,0
1,23,1,15,0,0.0,1,29871,152,298,1
0,26,1,28,0,0.0,1,25306,26,37,0
1,51,1,8,1,0.5,0,31564,26,133,0
0,23,1,45,0,0.0,1,24297,26,155,0
1,22,1,3,1,0.0,0,2630,152,263,0
0,24,1,40,1,0.0,0,18227,152,71,0
0,25,1,30,1,0.0,0,27034,152,99,0
0,44,1,8,0,0.5,0,33833,152,286,0
0,47,1,28,0,0.5,1,40394,124,102,1
0,24,1,15,0,0.0,1,39484,152,155,0
0,20,1,24,1,0.0,1,32882,160,12,0
0,29,1,41,0,0.0,1,27421,124,254,0
1,23,1,8,0,0.0,1,24699,26,296,0
0,68,1,28,0,0.5,1,2630,124,76,1
0,48,1,28,0,0.5,1,38129,26,112,0
1,39,1,30,0,0.5,1,2630,156,193,0
0,53,1,12,0,0.5,1,32374,26,190,0
1,67,1,45,0,0.5,0,2630,26,63,0
1,25,1,15,1,0.0,0,27556,152,171,0
0,25,1,29,1,0.0,0,36387,152,21,0
1,48,1,8,1,0.5,0,39353,7,280,0
0,51,1,28,0,0.5,1,33293,26,193,1
0,24,1,17,1,0.0,0,49837,152,253,0
0,42,1,28,0,1.0,1,48704,124,227,1
1,46,1,45,0,0.5,1,28464,124,113,0
1,38,1,28,0,0.5,1,38251,124,67,0
0,42,1,28,0,0.5,0,2630,124,102,0
1,44,1,28,0,0.5,1,34400,61,35,0
0,23,1,41,1,0.0,0,27719,152,153,0
1,24,1,36,1,0.0,0,46622,160,64,0
0,23,1,17,0,0.0,1,2630,152,90,0
0,24,1,6,1,0.0,0,20761,152,153,0
1,35,1,36,0,0.5,1,28900,26,152,1
1,39,1,7,0,0.5,0,33242,26,77,0
1,56,1,28,1,0.5,1,44255,124,279,0
0,24,1,12,0,0.0,1,45909,160,220,0
0,60,1,35,0,0.5,1,2630,124,132,0
1,21,1,28,1,0.0,0,2630,152,178,0
1,41,1,45,0,0.5,1,29111,152,299,0
1,53,1,46,0,0.5,1,43093,26,163,1
1,49,1,1,0,0.5,0,2630,124,181,0
1,64,1,28,0,0.5,1,35767,122,19,1
0,53,1,46,1,0.5,0,2630,26,215,0
0,35,1,8,0,0.5,1,31942,124,61,0
1,64,1,7,0,0.5,1,31810,124,232,0
0,21,1,17,1,0.0,0,33953,160,51,0
1,53,1,3,0,1.0,1,44769,26,248,0
0,23,1,45,1,0.0,0,26127,152,69,0
1,29,1,15,0,0.0,1,41297,152,197,0
0,22,1,50,1,0.0,0,38322,152,288,0
0,43,1,8,0,0.5,1,36477,26,11,1
1,59,1,36,0,0.5,1,54785,26,254,0
1,62,1,48,0,0.5,1,2630,124,108,0
1,23,1,34,1,0.0,0,2630,152,176,0
1,74,1,1,1,0.5,0,2630,26,37,0
1,22,1,15,0,0.0,1,36167,152,47,0
1,45,1,37,0,0.5,1,25468,152,32,1
1,50,1,11,0,0.5,1,27998,26,68,0
0,34,1,28,0,0.5,0,33154,124,73,0
1,23,1,41,1,0.0,0,29027,124,278,0
0,23,1,2,1,0.0,0,28294,152,261,0
0,39,1,47,0,0.5,1,40177,124,278,0
0,22,1,15,0,0.0,0,28162,152,32,0
1,39,1,28,0,0.5,1,38129,46,264,0
1,33,1,28,0,0.5,1,51844,122,291,1
1,24,1,14,1,0.0,0,32152,152,152,0
1,35,1,50,1,0.5,0,28775,152,33,0
0,36,1,28,1,0.5,0,2630,26,132,0
0,65,1,28,0,0.5,1,36212,26,55,0
0,26,1,28,1,0.0,0,22956,152,299,0
1,68,1,28,1,0.5,0,42684,122,157,0
0,22,1,33,1,0.0,0,37817,152,280,0
1,27,1,6,0,0.0,1,26277,152,279,1
1,53,1,28,0,0.5,1,28946,124,209,0
0,36,1,38,0,0.5,1,22728,26,150,1
1,41,1,41,1,0.5,1,2630,156,266,0
1,48,1,28,0,0.5,1,29387,124,131,1
1,33,1,11,1,0.5,1,32656,26,193,0
0,35,1,48,0,0.5,1,2630,26,165,0
1,23,1,36,1,0.0,0,27598,152,83,0
1,48,1,28,0,0.5,1,35552,124,266,0
0,41,1,28,0,0.5,1,45280,26,218,0
1,43,1,37,0,0.5,1,31524,163,283,1
1,23,1,38,1,0.0,0,2630,160,27,0
1,23,1,32,1,0.0,0,56157,152,185,0
0,46,1,28,0,1.0,1,34170,26,97,1
1,42,1,8,0,0.5,1,29346,26,170,0
1,23,1,41,1,0.0,0,37629,152,64,0
1,22,1,34,0,0.0,1,37810,152,149,0
1,54,1,0,0,0.5,0,2630,26,82,0
1,21,1,6,0,0.0,1,28322,160,278,0
0,24,1,28,1,0.0,0,50488,152,167,0
1,40,1,28,0,0.5,1,83586,26,159,0
1,27,1,16,1,0.0,0,36345,152,270,0
1,46,1,28,0,0.5,1,59945,26,181,1
0,66,1,28,1,0.5,0,44960,26,181,0
0,25,1,8,1,0.0,0,32259,152,11,0
0,24,1,37,1,0.0,0,28529,152,214,0
0,59,1,28,1,0.5,0,49768,124,97,0
1,20,1,46,1,0.0,0,30381,160,204,0
0,25,1,24,1,0.0,0,2630,160,250,0
1,46,1,47,0,0.5,1,30017,113,137,0
1,37,1,40,0,0.5,1,26793,124,117,0
0,59,1,28,1,0.5,0,59123,124,38,0
1,59,1,41,0,0.5,1,56233,124,218,0
1,70,1,28,0,0.5,0,25622,124,128,0
0,23,1,41,1,0.0,0,31058,152,257,0
0,23,1,36,0,0.0,0,2630,160,16,0
0,28,1,15,0,0.0,0,23686,152,248,0
1,52,1,28,0,0.5,1,37993,26,75,0
1,62,1,8,0,1.0,1,2630,30,278,0
0,21,1,14,0,0.0,1,21601,160,209,0
1,52,1,8,0,0.5,1,50245,26,258,0
1,24,1,15,1,0.0,0,2630,152,236,0
1,55,1,36,0,0.5,1,42731,26,187,0
1,55,1,41,0,0.5,1,22876,26,74,0
1,65,1,28,0,0.5,1,2630,26,99,0
1,72,1,8,1,0.5,0,42299,7,168,0
0,26,1,45,1,0.0,0,37067,152,93,0
1,25,1,0,0,0.0,0,2630,152,224,0
0,54,1,28,0,1.0,1,33684,124,197,0
1,31,1,41,0,0.5,1,21225,124,39,1
1,59,1,45,1,0.5,0,2630,152,87,0
1,25,1,27,1,0.0,0,33078,152,242,0
1,56,1,28,0,1.0,1,2630,157,262,0
0,40,1,28,1,0.5,0,54649,124,40,0
1,33,1,46,1,0.0,0,20427,152,148,0
0,33,1,41,0,0.5,1,52372,109,279,0
0,56,1,28,0,1.0,1,46866,157,168,0
1,25,1,11,1,0.0,0,25055,152,291,0
1,27,1,26,0,0.0,1,31428,152,80,0
1,67,1,11,0,1.0,1,2630,124,46,0
1,35,1,8,0,0.5,1,31468,124,23,1
0,31,1,39,0,0.0,1,2630,152,160,0
1,25,1,2,1,0.0,0,29253,152,70,0
0,59,1,19,0,0.5,1,2630,124,43,1
1,47,1,28,1,0.5,0,46152,124,127,0
1,51,1,14,0,0.5,1,22701,26,106,0
1,55,1,28,0,0.5,1,35163,26,156,0
0,27,1,41,1,0.0,0,22081,152,87,0
0,30,1,46,1,0.0,0,41419,152,181,0
1,45,1,28,0,0.5,1,51953,59,127,0
1,37,1,48,1,0.5,0,2630,103,256,0
1,59,1,28,0,0.5,1,2630,26,15,1
1,49,1,28,0,0.5,1,28269,124,67,0
1,58,1,12,0,0.5,1,35484,124,77,0
0,35,1,8,0,0.5,1,2630,156,20,0
1,45,1,50,0,0.5,1,27168,26,13,1
1,62,1,40,0,0.5,1,33050,26,240,1
1,26,1,36,0,0.0,1,37103,152,234,0
0,23,1,46,1,0.0,0,34128,152,149,0
1,49,1,39,0,0.5,1,2630,156,291,0
0,25,1,42,1,0.0,0,2630,152,287,0
1,42,1,28,1,0.5,0,2630,124,178,0
1,23,1,6,1,0.0,0,15240,151,33,0
1,25,1,50,0,0.0,1,36668,152,259,0
0,42,1,28,1,0.5,0,16416,14,161,0
0,80,1,28,1,0.5,1,30906,124,169,0
0,24,1,41,1,0.0,0,41958,152,195,0
0,37,1,46,1,0.5,0,26466,124,187,0
0,27,1,3,1,0.0,0,35172,152,171,0
0,23,1,13,1,0.0,0,23439,152,113,0
1,52,1,28,0,0.5,1,53029,26,241,0
0,30,1,11,1,0.0,0,29901,152,154,0
0,37,1,8,1,0.5,0,54847,30,41,0
1,52,1,20,0,0.5,1,38771,124,94,0
0,32,1,6,1,0.0,0,2630,152,218,0
1,31,1,37,0,0.0,1,37612,152,134,0
1,43,1,41,0,0.5,1,31741,26,194,0
0,49,1,28,1,0.5,0,47926,26,192,0
0,29,1,14,1,0.0,0,2630,152,285,0
0,23,1,14,1,0.0,0,26089,151,251,0
0,28,1,35,1,0.0,0,43314,152,118,0
1,65,1,28,0,0.5,1,46855,163,54,0
0,44,1,28,0,0.5,1,45994,124,209,0
1,56,1,28,0,0.5,1,37528,124,78,0
1,42,1,45,0,0.5,1,28905,152,280,0
0,26,1,6,1,0.0,0,2630,152,176,0
1,29,1,41,0,0.0,1,43141,124,71,0
0,47,1,17,1,0.5,0,39992,26,244,0
0,28,1,30,1,0.0,0,24463,152,220,0
1,61,1,15,1,0.5,0,34646,30,237,0
1,22,1,35,1,0.0,0,2630,160,106,0
1,59,1,8,0,1.0,1,40209,124,65,0
0,68,1,28,0,0.5,1,30668,26,116,0
1,29,1,3,1,0.0,0,15569,152,79,0
1,48,1,8,1,0.5,0,2630,124,27,0
1,53,1,8,0,0.5,1,47186,124,90,0
0,76,1,8,0,1.0,1,31925,124,260,0
0,23,1,30,0,0.0,1,28381,152,261,0
0,38,1,28,0,0.5,1,38222,26,101,0
1,29,1,23,0,0.0,1,25334,124,33,1
0,25,1,8,1,0.0,0,58412,152,122,0
1,51,1,28,1,0.5,0,2630,124,57,0
0,20,1,46,1,0.0,0,37538,160,100,0
1,58,0,28,0,0.5,1,63673,26,267,0
1,39,1,28,0,0.5,1,45504,124,171,0
0,22,1,28,0,0.0,1,53263,26,204,0
1,25,1,8,1,0.0,0,51287,152,273,0
1,58,1,37,0,0.5,1,29360,26,210,0
0,24,1,37,0,0.0,1,34281,151,193,0
0,67,1,50,0,0.5,1,42381,8,182,0
0,25,1,29,1,0.0,0,32249,152,38,0
0,21,1,50,0,0.0,0,45836,152,230,0
1,46,1,28,0,0.5,1,2630,124,170,0
1,61,1,28,0,0.5,0,40255,124,177,0
0,24,1,10,1,0.0,0,16295,152,152,0
1,36,1,3,0,0.5,1,24237,124,220,0
0,64,1,50,1,0.5,1,2630,8,130,0
1,42,1,46,0,0.5,1,28274,124,69,0
0,22,1,33,1,0.0,0,37419,152,252,0
1,34,1,3,1,0.5,0,43753,124,241,0
0,71,1,28,1,0.5,0,346982,122,18,0
1,54,1,28,0,0.5,1,36204,26,186,1
0,28,1,8,1,0.0,0,29352,152,64,0
1,46,1,32,0,0.5,1,27066,26,187,0
1,58,1,28,0,0.5,0,48905,26,251,0
0,36,1,28,0,0.5,1,40435,26,284,0
1,59,1,8,0,1.0,1,46773,124,223,0
0,21,1,13,1,0.0,0,17895,160,35,0
0,29,1,21,1,0.0,0,27655,152,192,0
0,22,1,30,1,0.0,0,34343,152,172,0
1,33,1,28,1,0.0,0,35487,152,174,0
0,48,1,26,0,0.5,1,39106,120,38,0
0,38,1,39,0,0.5,1,26692,26,278,1
0,41,1,50,0,0.5,1,31366,124,133,0
0,49,1,28,0,0.5,1,55958,25,101,1
1,53,1,32,0,0.5,1,27524,26,209,1
1,49,1,39,0,1.0,1,33171,26,210,1
1,43,1,28,0,0.5,1,58037,26,161,1
0,21,1,11,1,0.0,0,26076,160,269,0
0,27,1,8,1,0.0,0,59246,152,262,0
1,68,1,1,0,0.5,1,2630,124,218,0
1,57,1,28,1,0.5,0,49155,26,228,0
